Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
7013,0.924641904,0.781232318,0.870144195,0.242216523,0.765038615,0.261631205,0.268107059,0.784695326,0.559548563,0.519852678,0.320619938,0.643716281,0.613318562,0.648939018,0.186001405,0.418454038,0.758184036,0.581758473,0.485091963,0.58619468,0.554432825,0.514831849,0.665981288,0.435605593,0.591553138,0.481718297,0.428900459,0.320402707,3.89E-07,0
7057,0.878920479,0.779286903,0.872139,0.21546706,0.772352852,0.260335931,0.278182884,0.760615106,0.67236592,0.632351618,0.465540277,0.628679516,0.568175965,0.563214425,0.164046543,0.409691773,0.709249458,0.617641111,0.539387535,0.590530236,0.53789231,0.520757606,0.666687021,0.45401309,0.610772376,0.43671721,0.405579524,0.297737095,3.89E-07,0
7121,0.978607926,0.764301528,0.852503104,0.293872424,0.760206193,0.264558633,0.260609674,0.788061979,0.547155024,0.499653759,0.338904384,0.598717308,0.350314807,0.70238338,0.186421113,0.44649685,0.753748376,0.692833338,0.60955102,0.576670469,0.556618803,0.489571598,0.664481246,0.375391824,0.601059668,0.507414134,0.41553844,0.312844806,3.89E-07,0
7202,0.980511226,0.767794558,0.842436774,0.240883045,0.765642197,0.263375225,0.263251355,0.784454846,0.509084663,0.499469634,0.377572452,0.65018167,0.674116309,0.696125919,0.320399594,0.476895219,0.720543169,0.694959255,0.605817094,0.580530589,0.55677514,0.482896273,0.664408585,0.271695961,0.591994088,0.575213565,0.414705397,0.312814719,0.000456577,0
7271,0.942872026,0.772674856,0.877894354,0.279271885,0.767067168,0.274004515,0.265773226,0.788317168,0.545433375,0.496420293,0.341808462,0.632900664,0.453844175,0.666591584,0.069164767,0.425509155,0.754890483,0.631416635,0.545999017,0.578364917,0.552484186,0.470857373,0.663776228,0.326684068,0.583879585,0.306848286,0.413780899,0.310561344,0.000335135,0
7334,0.956526983,0.775930006,0.873997152,0.391296367,0.769310475,0.285405605,0.263983923,0.789136683,0.491703285,0.518366945,0.361281447,0.625531367,0.603850195,0.678153319,0.367938901,0.39226849,0.7922782,0.541968813,0.480834994,0.579464976,0.565150112,0.579552369,0.66874428,0.296322854,0.483828645,0.456346607,0.417807823,0.313542052,0.000147911,0
7377,0.945957194,0.772279926,0.868316845,0.200422025,0.768976969,0.25921842,0.269293723,0.783347163,0.511424287,0.489043722,0.31376635,0.606998545,0.590467643,0.685068877,0.341577973,0.458735844,0.733824945,0.62350326,0.47610875,0.582228293,0.55760039,0.496009826,0.665542834,0.341667403,0.556146086,0.540074464,0.417712697,0.312009298,0.001555788,0
7470,0.977090565,0.768178944,0.861913281,0.31800972,0.76138728,0.266438353,0.261305519,0.786426978,0.532916378,0.495385035,0.316950691,0.649154088,0.646096332,0.677150592,0.306008692,0.440269927,0.751796997,0.629365513,0.502380044,0.57873277,0.558694898,0.511276116,0.665776513,0.388754736,0.597450303,0.356588626,0.417755512,0.313754597,0.000505621,0
7543,0.928438641,0.756887632,0.89836211,0.261371943,0.764815387,0.279234223,0.261152873,0.792287278,0.551960795,0.483551278,0.378737098,0.657846746,0.555855108,0.647483095,0.125136457,0.426622172,0.762333346,0.642363723,0.495846635,0.585662789,0.563089944,0.549185507,0.66630217,0.345898043,0.597063657,0.527639995,0.418125885,0.311304252,0.005449345,0
7553,0.938331735,0.773480403,0.840046847,0.126681832,0.78330871,0.294495611,0.267233475,0.790526758,0.521292096,0.495919059,0.327608542,0.598682967,0.561571659,0.683542019,0.299499626,0.485149924,0.704375867,0.667937754,0.455428347,0.579546467,0.556754705,0.478489951,0.665318429,0.511902104,0.564534044,0.501017882,0.407469408,0.313186258,0.000790155,0
7577,0.940539385,0.787133913,0.856038443,0.37682303,0.76696653,0.265340402,0.269347506,0.788075305,0.432235565,0.517264625,0.381000115,0.602568819,0.530794533,0.730167069,0.309741741,0.449228681,0.752362979,0.712150056,0.656270451,0.578995879,0.561007131,0.507881364,0.661665149,0.376243831,0.6014851,0.474712592,0.410380598,0.312210874,0.002097609,0
7605,0.920868369,0.79727123,0.859658732,0.356275786,0.767052809,0.275306002,0.265075676,0.781410895,0.492273173,0.56387189,0.453756181,0.635598007,0.597850348,0.69310842,0.366878286,0.430683082,0.759583719,0.627314581,0.564541172,0.58919322,0.566184504,0.479925976,0.668712521,0.325154018,0.560850682,0.415816961,0.427492097,0.314061497,0.000105873,0
7678,0.954437284,0.774525015,0.861145803,0.23563641,0.767916301,0.265920533,0.267016097,0.785448686,0.498311016,0.489975645,0.284318203,0.600649017,0.61400548,0.694875497,0.405792548,0.448877202,0.746535855,0.651076282,0.613479946,0.581315328,0.558486209,0.497685116,0.664802104,0.262714097,0.540752694,0.583716739,0.417551091,0.315603563,0.000967648,0
7813,0.951184611,0.773800088,0.876630651,0.24723574,0.764469379,0.259392362,0.268985543,0.782185753,0.496155486,0.492424403,0.362129108,0.615548448,0.607314644,0.689177245,0.404246043,0.433940915,0.757780018,0.619062529,0.578330894,0.582560818,0.558770259,0.505400002,0.665918113,0.436291913,0.550246239,0.576282192,0.413571584,0.310561628,0.001792056,0
7968,0.980113946,0.767119288,0.848610896,0.260751026,0.761887999,0.257730101,0.262624818,0.783586493,0.523864319,0.497975711,0.294868259,0.608291374,0.594206593,0.694560176,0.382638982,0.469832732,0.734002731,0.676045688,0.547636093,0.579591532,0.559837351,0.508617595,0.664224572,0.365622041,0.593556725,0.599250926,0.414846424,0.313133619,0.000620836,0
8097,0.98288767,0.760270483,0.823270335,0.179993758,0.775112838,0.296605824,0.257293227,0.793343337,0.478669114,0.514971992,0.341818123,0.582824735,0.594988639,0.690754829,0.359969933,0.498945393,0.74305805,0.611112436,0.613431396,0.582104398,0.559978894,0.497582461,0.665249724,0.510390871,0.60594872,0.375301429,0.416342659,0.313316269,0.000620836,0
8116,0.9595052,0.771103808,0.872045339,0.282744964,0.764255975,0.257309431,0.26640509,0.779105767,0.515528603,0.511923212,0.329708849,0.587387116,0.558283236,0.683231098,0.438654995,0.437475612,0.751223284,0.68745194,0.667336388,0.582366731,0.560505095,0.532369345,0.663630317,0.437503908,0.528354089,0.607467101,0.409363273,0.30524004,0.000620836,0
8118,0.979831054,0.766901614,0.847121338,0.252415808,0.763447432,0.262664197,0.26210217,0.78511653,0.513601826,0.501274581,0.384441157,0.63843635,0.621478131,0.697981929,0.32859014,0.478155246,0.723029279,0.713250158,0.578611756,0.58000238,0.560408431,0.512982051,0.663469144,0.318954068,0.594811069,0.599272536,0.414827849,0.31287118,0.000504064,0
8230,0.949114225,0.770658474,0.875139183,0.218649417,0.766235838,0.255356117,0.267276089,0.78313188,0.501299059,0.493440844,0.424953209,0.631825882,0.572355489,0.691252064,0.27778332,0.470461645,0.724115208,0.698875736,0.508561314,0.580563785,0.562912569,0.534879732,0.664471711,0.455004935,0.54264229,0.549496014,0.413823344,0.311286,0.000620836,0
8309,0.87589738,0.699747804,0.867384297,0.218958007,0.798154001,0.22674158,0.243364738,0.792447011,0.484342814,0.505962882,0.380007991,0.587599191,0.476147046,0.70415069,0.250628661,0.503836771,0.741039376,0.636896855,0.456730129,0.597525048,0.576140078,0.540091066,0.682978992,0.32463199,0.594542081,0.36310379,0.412759919,0.317566873,0.006279592,0
8426,0.978135785,0.768404553,0.848634932,0.313802505,0.763569234,0.263420826,0.263420937,0.785903204,0.523235693,0.501400827,0.366196373,0.633851057,0.501466313,0.70114558,0.206105448,0.444694144,0.74351047,0.693981085,0.58138401,0.577907181,0.558481407,0.504614165,0.663035665,0.373742552,0.617562281,0.373112758,0.416549785,0.313145553,0.000506011,0
8550,0.953860914,0.770246228,0.871088235,0.249181746,0.761373996,0.258177328,0.26441917,0.784612017,0.544350483,0.478156512,0.304398312,0.62562498,0.574802912,0.688423744,0.387119209,0.398911731,0.772257708,0.708874907,0.739475817,0.582170197,0.562998784,0.548772118,0.662484763,0.436323788,0.571064996,0.36455557,0.420451267,0.316298924,0.000887854,0
8640,0.979302486,0.765838332,0.847057344,0.261065184,0.760841052,0.254381926,0.264069366,0.782909745,0.530436738,0.494285607,0.303737209,0.61745996,0.538153898,0.693092819,0.27595865,0.44217775,0.757831272,0.610824478,0.589464761,0.579258887,0.554796018,0.470403567,0.66628924,0.438089149,0.588306925,0.629869033,0.414029139,0.312994472,0.001153315,0
8652,0.978961374,0.764821837,0.846371106,0.261888733,0.761741653,0.260762705,0.262607802,0.785482662,0.531100199,0.497571581,0.37282797,0.629057828,0.4894972,0.699474912,0.21654732,0.44767816,0.748875741,0.67314983,0.615917174,0.578698893,0.557625197,0.495588113,0.663929687,0.3836277,0.600042109,0.601619429,0.414531341,0.312721535,0.000790155,0
8732,0.952498787,0.774747771,0.871855424,0.23515658,0.762672186,0.252282821,0.267464788,0.783623494,0.501627288,0.487480462,0.331503693,0.601591061,0.541971634,0.698809001,0.360569146,0.455588019,0.746605426,0.651746952,0.552913675,0.579677129,0.558593761,0.493772286,0.665665444,0.4741864,0.553946523,0.557031847,0.415551872,0.314086675,0.000477985,0
8896,0.941288782,0.766670585,0.864264857,0.215578529,0.769110775,0.256060713,0.264694085,0.78773236,0.5237758,0.489189949,0.348769554,0.606255288,0.423222533,0.699237437,0.166641082,0.454490669,0.741017472,0.685461774,0.55995267,0.580474678,0.559183436,0.502321065,0.66419667,0.378174106,0.566371316,0.567600356,0.420522175,0.316571423,0.000234711,0
8910,0.978922422,0.766510655,0.83527229,0.254547563,0.764959641,0.256709294,0.265577423,0.78340634,0.51731452,0.497161358,0.307130475,0.586638893,0.468636153,0.717361081,0.381032791,0.444857186,0.753743219,0.61844733,0.542236489,0.578786715,0.557933017,0.486990142,0.664601857,0.342210466,0.595437902,0.597613899,0.414073209,0.31285077,0.001955926,0
9093,0.950804493,0.778703336,0.864971955,0.251126753,0.767339257,0.259537268,0.268351998,0.785616892,0.485192892,0.498124437,0.401420322,0.630161588,0.577453222,0.704880056,0.293905501,0.464016993,0.73015352,0.689231323,0.580933711,0.581128624,0.555883987,0.476029447,0.664525031,0.371184129,0.566600669,0.431287866,0.420828452,0.315181666,0.000103927,0
9127,0.978126572,0.773955742,0.833725986,0.318817272,0.766646451,0.251092317,0.267874637,0.781195553,0.50025556,0.491645506,0.339760262,0.61135213,0.575312965,0.672329033,0.347441149,0.457268228,0.76693639,0.684544497,0.51128541,0.579558371,0.558030232,0.491025232,0.663373892,0.41488945,0.616818106,0.35989188,0.416189193,0.313989093,0.0018411,0
9191,0.980305757,0.764960458,0.825136752,0.2134835,0.77742474,0.297087315,0.259643402,0.793880601,0.515571394,0.498711241,0.341708888,0.612230588,0.586108508,0.70171483,0.390485668,0.475875143,0.725701414,0.673240011,0.573103463,0.580784698,0.555197235,0.460227228,0.66721131,0.513753812,0.585893488,0.550219652,0.41486795,0.313204002,0.000704912,0
9246,0.937112794,0.785424136,0.857584386,0.251242858,0.763673731,0.256853624,0.266232694,0.790012505,0.490164772,0.506061389,0.416020645,0.647056917,0.601080597,0.709379384,0.288930236,0.463059925,0.737515293,0.679596204,0.566044155,0.582667328,0.555949033,0.477569475,0.666283057,0.415824925,0.571898472,0.429751228,0.422525605,0.316393229,7.71E-05,0
9268,0.979225308,0.767550914,0.850967534,0.25683317,0.762086367,0.259467721,0.26257364,0.784819228,0.510574548,0.500859581,0.4145107,0.646010904,0.608251107,0.701081105,0.323639705,0.474363129,0.729020574,0.681727985,0.576292802,0.579751277,0.556532911,0.478037625,0.666987103,0.38161662,0.578347733,0.548090354,0.414798759,0.313059774,0.000474093,0
9308,0.938361636,0.766241468,0.874992649,0.214317534,0.769158764,0.258160901,0.268807115,0.783293188,0.492262601,0.489040618,0.401343277,0.626162148,0.593132741,0.690725015,0.282051854,0.473015416,0.720374043,0.709939586,0.525683935,0.584213502,0.563071422,0.523762073,0.663498965,0.385698533,0.598856855,0.584993613,0.411014607,0.309540243,0.003954668,0
9313,0.97786367,0.770918707,0.850367213,0.311901051,0.763395862,0.257492487,0.264750214,0.784134256,0.510839842,0.500151421,0.346316445,0.617224112,0.540679664,0.709401419,0.379658302,0.44316221,0.750519986,0.625849345,0.480866753,0.577762242,0.558661628,0.498923774,0.666605615,0.425052352,0.597671034,0.344903321,0.416703531,0.31354699,0.000465141,0
9463,0.980499254,0.771530649,0.83463223,0.274833834,0.769847658,0.265625857,0.264908596,0.784460105,0.508652055,0.493984264,0.281577334,0.6146325,0.649923982,0.679355786,0.385302281,0.466579893,0.744704128,0.647799327,0.544805438,0.579530526,0.553514184,0.457787444,0.665250645,0.191531303,0.59602767,0.453247973,0.415909187,0.313298986,0.000233154,0
9494,0.891445709,0.793336106,0.843158819,0.299655577,0.761913429,0.266418819,0.266020308,0.781759778,0.561645646,0.564812475,0.406921182,0.605551662,0.404603014,0.687582422,0.277812849,0.41022744,0.765294474,0.657459942,0.625044856,0.575472333,0.562042577,0.512324447,0.667337139,0.396396329,0.559660063,0.332808597,0.366945687,0.322299551,0.000590086,0
9642,0.936924518,0.777633234,0.872251581,0.388098803,0.767105324,0.26558883,0.262558383,0.793385996,0.445046557,0.51251404,0.41038985,0.595067272,0.448314183,0.734564984,0.360515095,0.449680693,0.763838017,0.693420964,0.602396235,0.580582166,0.561256124,0.499049346,0.663785357,0.396917172,0.571709674,0.449671038,0.415460255,0.311372415,0,0
9732,0.885640114,0.772269713,0.826697464,0.115773702,0.781722999,0.304984105,0.240808644,0.710447844,0.469321923,0.493600487,0.317491682,0.599062198,0.541931688,0.704893137,0.272346956,0.529198738,0.736892005,0.608623429,0.479326328,0.578131434,0.553008887,0.496660706,0.667911535,0.504471778,0.607629291,0.327453643,0.405406339,0.328336217,0.000504064,0
9807,0.944822103,0.774787096,0.889957394,0.362567834,0.766201094,0.273206473,0.264699661,0.785328877,0.505998061,0.525731616,0.394919384,0.588853082,0.411788455,0.682432411,0.256537008,0.447809771,0.747353112,0.685907249,0.537676094,0.578681914,0.559611492,0.518754168,0.663971004,0.398393884,0.533809114,0.40160251,0.405672127,0.307805025,0,0
9817,0.977865232,0.766422128,0.853933897,0.260978384,0.761157245,0.261465008,0.261616401,0.786120418,0.512791374,0.500532331,0.44892307,0.647673775,0.579948526,0.703255531,0.344618983,0.459824384,0.742539191,0.662159306,0.52051669,0.579085336,0.561880869,0.525827888,0.6658676,0.41659797,0.582390002,0.593774723,0.41511466,0.313001819,0.000504064,0
9923,0.977187346,0.770376368,0.856366137,0.335727678,0.763431013,0.263774301,0.26305044,0.784886751,0.490420389,0.51058943,0.335168321,0.628065631,0.665775425,0.68882328,0.354748488,0.469155536,0.740073273,0.624668455,0.446003777,0.579817885,0.561640459,0.523037275,0.665276981,0.396677354,0.587056821,0.590975577,0.415274323,0.3133813,0.001280596,0
9933,0.860499234,0.734917011,0.819804949,0.240596447,0.770018486,0.247422783,0.266738081,0.788742037,0.499575038,0.470063651,0.249039211,0.645389528,0.687045529,0.708900896,0.227865348,0.482803536,0.736665866,0.625736299,0.483519103,0.569815346,0.555491826,0.468767131,0.628385687,0.358976205,0.598018613,0.552852342,0.41193816,0.284166335,0.009925593,0
10038,0.975231192,0.77267997,0.84774102,0.380645284,0.76643996,0.261390068,0.267358388,0.783129455,0.477760818,0.511874238,0.335299169,0.637885131,0.637903954,0.6965168,0.256932268,0.438888822,0.75468462,0.587471481,0.452124964,0.579719193,0.559888549,0.508903037,0.663915831,0.433306673,0.611185795,0.433290894,0.415817998,0.313547418,0.002951988,0
10044,0.98076316,0.771448856,0.842965097,0.279421022,0.766207109,0.258522935,0.265386936,0.782409621,0.506451922,0.499238637,0.292220118,0.629040255,0.672204829,0.695358859,0.356436872,0.464648706,0.729948486,0.646940833,0.562414027,0.579644131,0.554162957,0.462428064,0.665952603,0.314839668,0.59659355,0.442653158,0.415555639,0.313242234,7.71E-05,0
10214,0.97969441,0.770781871,0.844524191,0.292474152,0.762592801,0.252248626,0.264536103,0.783480966,0.517956249,0.496355705,0.318678217,0.58094354,0.44746137,0.697176259,0.378361339,0.466433762,0.755372069,0.667336627,0.532957293,0.577644967,0.554060627,0.455480621,0.667875997,0.413619019,0.585191403,0.435606767,0.415368327,0.313534288,3.46E-05,0
10437,0.922427391,0.749643751,0.844381916,0.223146588,0.767066398,0.244699214,0.26264319,0.786736757,0.469103328,0.500393179,0.269195097,0.597368613,0.546414955,0.705318961,0.2376827,0.404252414,0.758797393,0.728648282,0.461366211,0.575857662,0.555473753,0.469306148,0.667012756,0.429952399,0.567480343,0.560086262,0.410524287,0.311839827,0.003735915,0
10680,0.938393851,0.775487813,0.879905436,0.176617184,0.76405263,0.260731489,0.268567786,0.78576732,0.524176593,0.493134557,0.380797069,0.594511276,0.448881025,0.690811354,0.269218231,0.494163964,0.70864077,0.716915103,0.442090425,0.580665124,0.557600876,0.495538855,0.661112817,0.370992138,0.592361999,0.499915419,0.418656872,0.311451009,0.001556567,0
10744,0.947902383,0.778669537,0.847673882,0.191363619,0.768194765,0.275177608,0.258586898,0.75277265,0.510015433,0.492234143,0.368316373,0.654097167,0.645925572,0.700762162,0.29065705,0.480561395,0.724061142,0.667874399,0.506253681,0.572500852,0.606255804,0.434068495,0.667561683,0.195070042,0.618778758,0.569628387,0.419066218,0.316951507,5.99E-05,0
10868,0.916429881,0.779832774,0.808605974,0.26632984,0.776786302,0.296982359,0.260711586,0.806027666,0.47751346,0.500043494,0.305153082,0.615729017,0.59487023,0.735945299,0.386174921,0.457963262,0.748746662,0.717753573,0.634458235,0.576994206,0.559646868,0.508663137,0.670557222,0.511294205,0.59130915,0.383389069,0.417540113,0.311788157,0.002860517,0
10899,0.94655396,0.771555706,0.882286786,0.167879379,0.764909875,0.261512305,0.267421077,0.784271743,0.540303858,0.469716034,0.396847734,0.654234653,0.598615495,0.679658085,0.279203974,0.445224966,0.727058013,0.726521092,0.582819549,0.580203817,0.559542479,0.51874108,0.659126276,0.378156129,0.605756253,0.288051667,0.414937927,0.309794131,0.000461248,0
10930,0.980115414,0.761680884,0.82784908,0.176915644,0.775076558,0.29808085,0.257901886,0.794779917,0.56457385,0.479786012,0.330258875,0.63350666,0.57788324,0.693317188,0.389444549,0.444593059,0.733489988,0.714749288,0.619611851,0.580101186,0.558124262,0.497316435,0.664382387,0.511279168,0.613633303,0.309294976,0.417766412,0.313614405,0.000461248,0
